LapNumber,Driver,Team,LapTime,Position,IsPersonalBest,Compound,TyreLife,Sector1Time,Sector2Time,Sector3Time
37.0,HAM,Mercedes,0 days 00:01:51.428000,4.0,False,SOFT,10.0,0 days 00:00:32.127000,0 days 00:00:49.210000,0 days 00:00:30.091000
38.0,HAM,Mercedes,0 days 00:01:51.109000,4.0,False,SOFT,11.0,0 days 00:00:31.950000,0 days 00:00:48.939000,0 days 00:00:30.220000
39.0,HAM,Mercedes,0 days 00:01:51.408000,4.0,False,SOFT,12.0,0 days 00:00:32.137000,0 days 00:00:49.110000,0 days 00:00:30.161000
40.0,HAM,Mercedes,0 days 00:01:52.166000,4.0,False,SOFT,13.0,0 days 00:00:32.221000,0 days 00:00:49.497000,0 days 00:00:30.448000
41.0,HAM,Mercedes,0 days 00:01:51.796000,4.0,False,SOFT,14.0,0 days 00:00:32.171000,0 days 00:00:49.500000,0 days 00:00:30.125000
42.0,HAM,Mercedes,0 days 00:01:55.220000,4.0,False,SOFT,15.0,0 days 00:00:32.093000,0 days 00:00:48.813000,0 days 00:00:34.314000
43.0,HAM,Mercedes,0 days 00:02:09.564000,4.0,False,MEDIUM,1.0,0 days 00:00:46.618000,0 days 00:00:50.523000,0 days 00:00:32.423000
44.0,HAM,Mercedes,0 days 00:01:47.305000,4.0,True,MEDIUM,2.0,0 days 00:00:31.545000,0 days 00:00:46.470000,0 days 00:00:29.290000
1.0,ALO,Aston Martin,0 days 00:01:58.270000,7.0,False,MEDIUM,1.0,,0 days 00:00:51.170000,0 days 00:00:30.448000
2.0,ALO,Aston Martin,0 days 00:01:54.343000,6.0,True,MEDIUM,2.0,0 days 00:00:32.467000,0 days 00:00:51.378000,0 days 00:00:30.498000
3.0,ALO,Aston Martin,0 days 00:01:54.585000,6.0,False,MEDIUM,3.0,0 days 00:00:32.288000,0 days 00:00:51.534000,0 days 00:00:30.763000
4.0,ALO,Aston Martin,0 days 00:01:53.395000,5.0,True,MEDIUM,4.0,0 days 00:00:32.119000,0 days 00:00:50.729000,0 days 00:00:30.547000
5.0,ALO,Aston Martin,0 days 00:01:53.596000,5.0,False,MEDIUM,5.0,0 days 00:00:32.807000,0 days 00:00:50.278000,0 days 00:00:30.511000
6.0,ALO,Aston Martin,0 days 00:01:53.643000,5.0,False,MEDIUM,6.0,0 days 00:00:32.745000,0 days 00:00:50.294000,0 days 00:00:30.604000
7.0,ALO,Aston Martin,0 days 00:01:53.455000,5.0,False,MEDIUM,7.0,0 days 00:00:32.812000,0 days 00:00:50.096000,0 days 00:00:30.547000
8.0,ALO,Aston Martin,0 days 00:01:53.585000,5.0,False,MEDIUM,8.0,0 days 00:00:32.833000,0 days 00:00:50.244000,0 days 00:00:30.508000
9.0,ALO,Aston Martin,0 days 00:01:53.456000,5.0,False,MEDIUM,9.0,0 days 00:00:32.654000,0 days 00:00:50.195000,0 days 00:00:30.607000
10.0,ALO,Aston Martin,0 days 00:01:58.157000,5.0,False,MEDIUM,10.0,0 days 00:00:32.830000,0 days 00:00:50.301000,0 days 00:00:35.026000
11.0,ALO,Aston Martin,0 days 00:02:08.573000,9.0,False,MEDIUM,1.0,0 days 00:00:46.493000,0 days 00:00:51.080000,0 days 00:00:31
12.0,ALO,Aston Martin,0 days 00:01:51.942000,8.0,True,MEDIUM,2.0,0 days 00:00:32.329000,0 days 00:00:49.333000,0 days 00:00:30.280000
13.0,ALO,Aston Martin,0 days 00:01:52.499000,8.0,False,MEDIUM,3.0,0 days 00:00:32.472000,0 days 00:00:49.637000,0 days 00:00:30.390000
14.0,ALO,Aston Martin,0 days 00:01:51.886000,8.0,True,MEDIUM,4.0,0 days 00:00:32.345000,0 days 00:00:49.333000,0 days 00:00:30.208000
15.0,ALO,Aston Martin,0 days 00:01:53.029000,6.0,False,MEDIUM,5.0,0 days 00:00:31.702000,0 days 00:00:50.870000,0 days 00:00:30.457000
16.0,ALO,Aston Martin,0 days 00:01:52.635000,5.0,False,MEDIUM,6.0,0 days 00:00:32.164000,0 days 00:00:50.101000,0 days 00:00:30.370000
17.0,ALO,Aston Martin,0 days 00:01:52.886000,5.0,False,MEDIUM,7.0,0 days 00:00:32.732000,0 days 00:00:49.495000,0 days 00:00:30.659000
18.0,ALO,Aston Martin,0 days 00:01:52.812000,5.0,False,MEDIUM,8.0,0 days 00:00:32.595000,0 days 00:00:49.782000,0 days 00:00:30.435000
19.0,ALO,Aston Martin,0 days 00:01:53.374000,5.0,False,MEDIUM,9.0,0 days 00:00:32.692000,0 days 00:00:49.832000,0 days 00:00:30.850000
20.0,ALO,Aston Martin,0 days 00:01:55.606000,5.0,False,MEDIUM,10.0,0 days 00:00:32.839000,0 days 00:00:51.158000,0 days 00:00:31.609000
21.0,ALO,Aston Martin,0 days 00:01:56.204000,5.0,False,MEDIUM,11.0,0 days 00:00:33.020000,0 days 00:00:51.647000,0 days 00:00:31.537000
22.0,ALO,Aston Martin,0 days 00:01:56.909000,5.0,False,MEDIUM,12.0,0 days 00:00:33.373000,0 days 00:00:52.242000,0 days 00:00:31.294000
23.0,ALO,Aston Martin,0 days 00:01:54.110000,5.0,False,MEDIUM,13.0,0 days 00:00:33.477000,0 days 00:00:50.020000,0 days 00:00:30.613000
24.0,ALO,Aston Martin,0 days 00:01:52.249000,5.0,False,MEDIUM,14.0,0 days 00:00:32.607000,0 days 00:00:49.244000,0 days 00:00:30.398000
25.0,ALO,Aston Martin,0 days 00:01:52.717000,5.0,False,MEDIUM,15.0,0 days 00:00:32.622000,0 days 00:00:49.632000,0 days 00:00:30.463000
26.0,ALO,Aston Martin,0 days 00:01:52.187000,5.0,False,MEDIUM,16.0,0 days 00:00:32.519000,0 days 00:00:49.340000,0 days 00:00:30.328000
27.0,ALO,Aston Martin,0 days 00:01:52.505000,5.0,False,MEDIUM,17.0,0 days 00:00:32.578000,0 days 00:00:49.318000,0 days 00:00:30.609000
28.0,ALO,Aston Martin,0 days 00:01:52.928000,4.0,False,MEDIUM,18.0,0 days 00:00:32.604000,0 days 00:00:49.672000,0 days 00:00:30.652000
29.0,ALO,Aston Martin,0 days 00:01:58.063000,5.0,False,MEDIUM,19.0,0 days 00:00:32.434000,0 days 00:00:50.542000,0 days 00:00:35.087000
30.0,ALO,Aston Martin,0 days 00:02:06.152000,5.0,False,SOFT,1.0,0 days 00:00:47.257000,0 days 00:00:48.754000,0 days 00:00:30.141000
31.0,ALO,Aston Martin,0 days 00:01:52.098000,5.0,False,SOFT,2.0,0 days 00:00:32.507000,0 days 00:00:49.384000,0 days 00:00:30.207000
32.0,ALO,Aston Martin,0 days 00:01:51.756000,5.0,True,SOFT,3.0,0 days 00:00:32.478000,0 days 00:00:49.211000,0 days 00:00:30.067000
33.0,ALO,Aston Martin,0 days 00:01:50.955000,5.0,True,SOFT,4.0,0 days 00:00:32.434000,0 days 00:00:48.457000,0 days 00:00:30.064000
34.0,ALO,Aston Martin,0 days 00:01:51.834000,5.0,False,SOFT,5.0,0 days 00:00:32.460000,0 days 00:00:49.178000,0 days 00:00:30.196000
35.0,ALO,Aston Martin,0 days 00:01:51.967000,5.0,False,SOFT,6.0,0 days 00:00:32.404000,0 days 00:00:49.103000,0 days 00:00:30.460000
36.0,ALO,Aston Martin,0 days 00:01:51.666000,5.0,False,SOFT,7.0,0 days 00:00:32.435000,0 days 00:00:49.025000,0 days 00:00:30.206000
37.0,ALO,Aston Martin,0 days 00:01:51.505000,5.0,False,SOFT,8.0,0 days 00:00:32.368000,0 days 00:00:48.855000,0 days 00:00:30.282000
38.0,ALO,Aston Martin,0 days 00:01:51.442000,5.0,False,SOFT,9.0,0 days 00:00:32.369000,0 days 00:00:48.852000,0 days 00:00:30.221000
39.0,ALO,Aston Martin,0 days 00:01:51.214000,5.0,False,SOFT,10.0,0 days 00:00:32.272000,0 days 00:00:48.704000,0 days 00:00:30.238000
40.0,ALO,Aston Martin,0 days 00:01:51.279000,5.0,False,SOFT,11.0,0 days 00:00:32.360000,0 days 00:00:48.715000,0 days 00:00:30.204000
41.0,ALO,Aston Martin,0 days 00:01:51.326000,5.0,False,SOFT,12.0,0 days 00:00:32.430000,0 days 00:00:48.647000,0 days 00:00:30.249000
42.0,ALO,Aston Martin,0 days 00:01:50.938000,5.0,True,SOFT,13.0,0 days 00:00:32.393000,0 days 00:00:48.452000,0 days 00:00:30.093000
43.0,ALO,Aston Martin,0 days 00:01:51.351000,5.0,False,SOFT,14.0,0 days 00:00:32.495000,0 days 00:00:48.754000,0 days 00:00:30.102000
44.0,ALO,Aston Martin,0 days 00:01:51.552000,5.0,False,SOFT,15.0,0 days 00:00:32.284000,0 days 00:00:48.775000,0 days 00:00:30.493000
1.0,RUS,Mercedes,0 days 00:02:00.809000,12.0,False,MEDIUM,1.0,,0 days 00:00:52.141000,0 days 00:00:30.584000
2.0,RUS,Mercedes,0 days 00:01:55.207000,11.0,True,MEDIUM,2.0,0 days 00:00:32.287000,0 days 00:00:52.545000,0 days 00:00:30.375000
3.0,RUS,Mercedes,0 days 00:01:54.150000,11.0,True,MEDIUM,3.0,0 days 00:00:31.853000,0 days 00:00:51.852000,0 days 00:00:30.445000
4.0,RUS,Mercedes,0 days 00:01:55.162000,11.0,False,MEDIUM,4.0,0 days 00:00:32.167000,0 days 00:00:52.178000,0 days 00:00:30.817000
5.0,RUS,Mercedes,0 days 00:01:55.531000,10.0,False,MEDIUM,5.0,0 days 00:00:31.892000,0 days 00:00:52.726000,0 days 00:00:30.913000
6.0,RUS,Mercedes,0 days 00:01:56.057000,9.0,False,MEDIUM,6.0,0 days 00:00:32.033000,0 days 00:00:53.332000,0 days 00:00:30.692000
7.0,RUS,Mercedes,0 days 00:01:53.791000,8.0,True,MEDIUM,7.0,0 days 00:00:32.545000,0 days 00:00:50.738000,0 days 00:00:30.508000
8.0,RUS,Mercedes,0 days 00:01:53.789000,8.0,True,MEDIUM,8.0,0 days 00:00:32.461000,0 days 00:00:50.918000,0 days 00:00:30.410000
9.0,RUS,Mercedes,0 days 00:01:53.972000,8.0,False,MEDIUM,9.0,0 days 00:00:32.544000,0 days 00:00:50.798000,0 days 00:00:30.630000
10.0,RUS,Mercedes,0 days 00:01:54.100000,7.0,False,MEDIUM,10.0,0 days 00:00:32.837000,0 days 00:00:50.646000,0 days 00:00:30.617000
11.0,RUS,Mercedes,0 days 00:01:54.008000,6.0,False,MEDIUM,11.0,0 days 00:00:32.886000,0 days 00:00:50.438000,0 days 00:00:30.684000
12.0,RUS,Mercedes,0 days 00:01:53.983000,6.0,False,MEDIUM,12.0,0 days 00:00:32.757000,0 days 00:00:50.551000,0 days 00:00:30.675000
13.0,RUS,Mercedes,0 days 00:01:54.611000,6.0,False,MEDIUM,13.0,0 days 00:00:32.474000,0 days 00:00:51.038000,0 days 00:00:31.099000
14.0,RUS,Mercedes,0 days 00:01:54.012000,6.0,False,MEDIUM,14.0,0 days 00:00:32.454000,0 days 00:00:50.808000,0 days 00:00:30.750000
15.0,RUS,Mercedes,0 days 00:01:55.729000,7.0,False,MEDIUM,15.0,0 days 00:00:32.453000,0 days 00:00:51.944000,0 days 00:00:31.332000
16.0,RUS,Mercedes,0 days 00:01:54.828000,7.0,False,MEDIUM,16.0,0 days 00:00:32.833000,0 days 00:00:51.217000,0 days 00:00:30.778000
17.0,RUS,Mercedes,0 days 00:01:53.660000,6.0,True,MEDIUM,17.0,0 days 00:00:32.195000,0 days 00:00:50.694000,0 days 00:00:30.771000
18.0,RUS,Mercedes,0 days 00:01:54.223000,6.0,False,MEDIUM,18.0,0 days 00:00:32.833000,0 days 00:00:50.353000,0 days 00:00:31.037000
19.0,RUS,Mercedes,0 days 00:01:54.726000,6.0,False,MEDIUM,19.0,0 days 00:00:33.053000,0 days 00:00:50.648000,0 days 00:00:31.025000
20.0,RUS,Mercedes,0 days 00:01:56.771000,6.0,False,MEDIUM,20.0,0 days 00:00:33.210000,0 days 00:00:51.207000,0 days 00:00:32.354000
21.0,RUS,Mercedes,0 days 00:01:57.525000,6.0,False,MEDIUM,21.0,0 days 00:00:33.249000,0 days 00:00:52.140000,0 days 00:00:32.136000
22.0,RUS,Mercedes,0 days 00:02:02.178000,8.0,False,MEDIUM,22.0,0 days 00:00:33.395000,0 days 00:00:52.513000,0 days 00:00:36.270000
23.0,RUS,Mercedes,0 days 00:02:08.989000,15.0,False,SOFT,1.0,0 days 00:00:48.167000,0 days 00:00:50.928000,0 days 00:00:29.894000
24.0,RUS,Mercedes,0 days 00:01:50.843000,10.0,True,SOFT,2.0,0 days 00:00:31.572000,0 days 00:00:49.229000,0 days 00:00:30.042000
25.0,RUS,Mercedes,0 days 00:01:50.603000,7.0,True,SOFT,3.0,0 days 00:00:31.702000,0 days 00:00:48.758000,0 days 00:00:30.143000
26.0,RUS,Mercedes,0 days 00:01:51.424000,6.0,False,SOFT,4.0,0 days 00:00:32.343000,0 days 00:00:48.684000,0 days 00:00:30.397000
27.0,RUS,Mercedes,0 days 00:01:51.588000,6.0,False,SOFT,5.0,0 days 00:00:32.485000,0 days 00:00:48.639000,0 days 00:00:30.464000
28.0,RUS,Mercedes,0 days 00:01:51.742000,6.0,False,SOFT,6.0,0 days 00:00:32.538000,0 days 00:00:48.768000,0 days 00:00:30.436000
29.0,RUS,Mercedes,0 days 00:01:51.813000,6.0,False,SOFT,7.0,0 days 00:00:32.631000,0 days 00:00:48.753000,0 days 00:00:30.429000
30.0,RUS,Mercedes,0 days 00:01:52.221000,6.0,False,SOFT,8.0,0 days 00:00:32.537000,0 days 00:00:49.017000,0 days 00:00:30.667000
31.0,RUS,Mercedes,0 days 00:01:51.805000,6.0,False,SOFT,9.0,0 days 00:00:32.525000,0 days 00:00:48.954000,0 days 00:00:30.326000
32.0,RUS,Mercedes,0 days 00:01:51.273000,6.0,False,SOFT,10.0,0 days 00:00:32.402000,0 days 00:00:48.692000,0 days 00:00:30.179000
33.0,RUS,Mercedes,0 days 00:01:51.524000,6.0,False,SOFT,11.0,0 days 00:00:32.366000,0 days 00:00:48.902000,0 days 00:00:30.256000
34.0,RUS,Mercedes,0 days 00:01:51.750000,6.0,False,SOFT,12.0,0 days 00:00:32.472000,0 days 00:00:48.949000,0 days 00:00:30.329000
35.0,RUS,Mercedes,0 days 00:01:51.796000,6.0,False,SOFT,13.0,0 days 00:00:32.301000,0 days 00:00:49.100000,0 days 00:00:30.395000
36.0,RUS,Mercedes,0 days 00:01:51.842000,6.0,False,SOFT,14.0,0 days 00:00:32.425000,0 days 00:00:48.980000,0 days 00:00:30.437000
37.0,RUS,Mercedes,0 days 00:01:51.890000,6.0,False,SOFT,15.0,0 days 00:00:32.389000,0 days 00:00:48.954000,0 days 00:00:30.547000
38.0,RUS,Mercedes,0 days 00:01:51.828000,6.0,False,SOFT,16.0,0 days 00:00:32.386000,0 days 00:00:48.880000,0 days 00:00:30.562000
39.0,RUS,Mercedes,0 days 00:01:51.966000,6.0,False,SOFT,17.0,0 days 00:00:32.496000,0 days 00:00:49.039000,0 days 00:00:30.431000
40.0,RUS,Mercedes,0 days 00:01:51.757000,6.0,False,SOFT,18.0,0 days 00:00:32.533000,0 days 00:00:48.774000,0 days 00:00:30.450000
41.0,RUS,Mercedes,0 days 00:01:51.982000,6.0,False,SOFT,19.0,0 days 00:00:32.513000,0 days 00:00:48.963000,0 days 00:00:30.506000
42.0,RUS,Mercedes,0 days 00:01:52.009000,6.0,False,SOFT,20.0,0 days 00:00:32.564000,0 days 00:00:49.070000,0 days 00:00:30.375000
43.0,RUS,Mercedes,0 days 00:01:52.072000,6.0,False,SOFT,21.0,0 days 00:00:32.629000,0 days 00:00:49.002000,0 days 00:00:30.441000
44.0,RUS,Mercedes,0 days 00:01:52.012000,6.0,False,SOFT,22.0,0 days 00:00:32.473000,0 days 00:00:49.230000,0 days 00:00:30.309000
1.0,NOR,McLaren,0 days 00:01:58.832000,8.0,False,MEDIUM,1.0,,0 days 00:00:51.511000,0 days 00:00:30.585000
2.0,NOR,McLaren,0 days 00:01:54.921000,7.0,True,MEDIUM,2.0,0 days 00:00:32.806000,0 days 00:00:51.336000,0 days 00:00:30.779000
3.0,NOR,McLaren,0 days 00:01:54.717000,8.0,True,MEDIUM,3.0,0 days 00:00:32.886000,0 days 00:00:51.087000,0 days 00:00:30.744000
4.0,NOR,McLaren,0 days 00:01:56.661000,10.0,False,MEDIUM,4.0,0 days 00:00:32.619000,0 days 00:00:52.636000,0 days 00:00:31.406000
5.0,NOR,McLaren,0 days 00:02:00.430000,17.0,False,MEDIUM,5.0,0 days 00:00:32.692000,0 days 00:00:52.467000,0 days 00:00:35.271000
6.0,NOR,McLaren,0 days 00:02:09.109000,17.0,False,HARD,1.0,0 days 00:00:49.442000,0 days 00:00:49.098000,0 days 00:00:30.569000
7.0,NOR,McLaren,0 days 00:01:53.072000,16.0,True,HARD,2.0,0 days 00:00:32.894000,0 days 00:00:49.903000,0 days 00:00:30.275000
8.0,NOR,McLaren,0 days 00:01:53.812000,15.0,False,HARD,3.0,0 days 00:00:32.431000,0 days 00:00:50.888000,0 days 00:00:30.493000
9.0,NOR,McLaren,0 days 00:01:53.209000,14.0,False,HARD,4.0,0 days 00:00:32.468000,0 days 00:00:50.205000,0 days 00:00:30.536000
10.0,NOR,McLaren,0 days 00:01:54.599000,15.0,False,HARD,5.0,0 days 00:00:32.773000,0 days 00:00:51.421000,0 days 00:00:30.405000
11.0,NOR,McLaren,0 days 00:01:53.289000,15.0,False,HARD,6.0,0 days 00:00:32.448000,0 days 00:00:50.356000,0 days 00:00:30.485000
12.0,NOR,McLaren,0 days 00:01:53.561000,15.0,False,HARD,7.0,0 days 00:00:32.380000,0 days 00:00:50.593000,0 days 00:00:30.588000
13.0,NOR,McLaren,0 days 00:01:54.112000,14.0,False,HARD,8.0,0 days 00:00:32.388000,0 days 00:00:50.927000,0 days 00:00:30.797000
14.0,NOR,McLaren,0 days 00:01:55.040000,15.0,False,HARD,9.0,0 days 00:00:32.514000,0 days 00:00:51.660000,0 days 00:00:30.866000
15.0,NOR,McLaren,0 days 00:01:55.659000,15.0,False,HARD,10.0,0 days 00:00:32.980000,0 days 00:00:51.437000,0 days 00:00:31.242000
16.0,NOR,McLaren,0 days 00:01:55.611000,16.0,False,HARD,11.0,0 days 00:00:32.955000,0 days 00:00:51.733000,0 days 00:00:30.923000
17.0,NOR,McLaren,0 days 00:01:58.917000,16.0,False,HARD,12.0,0 days 00:00:32.721000,0 days 00:00:51.104000,0 days 00:00:35.092000
18.0,NOR,McLaren,0 days 00:02:06.244000,19.0,False,SOFT,1.0,0 days 00:00:47.580000,0 days 00:00:48.356000,0 days 00:00:30.308000
19.0,NOR,McLaren,0 days 00:01:51.729000,18.0,True,SOFT,2.0,0 days 00:00:32.644000,0 days 00:00:48.825000,0 days 00:00:30.260000
20.0,NOR,McLaren,0 days 00:01:51.745000,18.0,False,SOFT,3.0,0 days 00:00:32.634000,0 days 00:00:48.697000,0 days 00:00:30.414000
21.0,NOR,McLaren,0 days 00:01:53.769000,17.0,False,SOFT,4.0,0 days 00:00:32.539000,0 days 00:00:50.286000,0 days 00:00:30.944000
22.0,NOR,McLaren,0 days 00:01:53.725000,15.0,False,SOFT,5.0,0 days 00:00:32.406000,0 days 00:00:50.045000,0 days 00:00:31.274000
23.0,NOR,McLaren,0 days 00:01:52.578000,13.0,False,SOFT,6.0,0 days 00:00:32.401000,0 days 00:00:49.675000,0 days 00:00:30.502000
24.0,NOR,McLaren,0 days 00:01:52.859000,9.0,False,SOFT,7.0,0 days 00:00:32.307000,0 days 00:00:50.073000,0 days 00:00:30.479000
25.0,NOR,McLaren,0 days 00:01:52.283000,8.0,False,SOFT,8.0,0 days 00:00:32.504000,0 days 00:00:49.333000,0 days 00:00:30.446000
26.0,NOR,McLaren,0 days 00:01:51.682000,7.0,True,SOFT,9.0,0 days 00:00:32.646000,0 days 00:00:48.514000,0 days 00:00:30.522000
27.0,NOR,McLaren,0 days 00:01:51.789000,7.0,False,SOFT,10.0,0 days 00:00:32.703000,0 days 00:00:48.566000,0 days 00:00:30.520000
28.0,NOR,McLaren,0 days 00:01:51.991000,7.0,False,SOFT,11.0,0 days 00:00:32.878000,0 days 00:00:48.666000,0 days 00:00:30.447000
29.0,NOR,McLaren,0 days 00:01:52.195000,7.0,False,SOFT,12.0,0 days 00:00:32.993000,0 days 00:00:48.624000,0 days 00:00:30.578000
30.0,NOR,McLaren,0 days 00:01:52.289000,7.0,False,SOFT,13.0,0 days 00:00:33.078000,0 days 00:00:48.551000,0 days 00:00:30.660000
31.0,NOR,McLaren,0 days 00:01:52.210000,7.0,False,SOFT,14.0,0 days 00:00:32.948000,0 days 00:00:48.678000,0 days 00:00:30.584000
32.0,NOR,McLaren,0 days 00:01:51.914000,7.0,False,SOFT,15.0,0 days 00:00:32.863000,0 days 00:00:48.598000,0 days 00:00:30.453000
33.0,NOR,McLaren,0 days 00:01:52.239000,7.0,False,SOFT,16.0,0 days 00:00:33.114000,0 days 00:00:48.617000,0 days 00:00:30.508000
34.0,NOR,McLaren,0 days 00:01:52.221000,7.0,False,SOFT,17.0,0 days 00:00:32.885000,0 days 00:00:48.809000,0 days 00:00:30.527000
35.0,NOR,McLaren,0 days 00:01:52.736000,7.0,False,SOFT,18.0,0 days 00:00:33.004000,0 days 00:00:49.053000,0 days 00:00:30.679000
36.0,NOR,McLaren,0 days 00:01:52.433000,7.0,False,SOFT,19.0,0 days 00:00:32.995000,0 days 00:00:48.781000,0 days 00:00:30.657000
37.0,NOR,McLaren,0 days 00:01:52.618000,7.0,False,SOFT,20.0,0 days 00:00:33.059000,0 days 00:00:48.881000,0 days 00:00:30.678000
38.0,NOR,McLaren,0 days 00:01:52.659000,7.0,False,SOFT,21.0,0 days 00:00:32.995000,0 days 00:00:48.960000,0 days 00:00:30.704000
39.0,NOR,McLaren,0 days 00:01:52.717000,7.0,False,SOFT,22.0,0 days 00:00:33.061000,0 days 00:00:48.914000,0 days 00:00:30.742000
40.0,NOR,McLaren,0 days 00:01:52.811000,7.0,False,SOFT,23.0,0 days 00:00:33.111000,0 days 00:00:48.950000,0 days 00:00:30.750000
41.0,NOR,McLaren,0 days 00:01:52.428000,7.0,False,SOFT,24.0,0 days 00:00:33.011000,0 days 00:00:48.830000,0 days 00:00:30.587000
42.0,NOR,McLaren,0 days 00:01:52,7.0,False,SOFT,25.0,0 days 00:00:32.920000,0 days 00:00:48.600000,0 days 00:00:30.480000
43.0,NOR,McLaren,0 days 00:01:52.309000,7.0,False,SOFT,26.0,0 days 00:00:32.965000,0 days 00:00:48.735000,0 days 00:00:30.609000
44.0,NOR,McLaren,0 days 00:01:52.445000,7.0,False,SOFT,27.0,0 days 00:00:32.957000,0 days 00:00:48.875000,0 days 00:00:30.613000
1.0,OCO,Alpine,0 days 00:02:01.887000,14.0,False,SOFT,1.0,,0 days 00:00:51.868000,0 days 00:00:30.867000
2.0,OCO,Alpine,0 days 00:01:55.421000,13.0,True,SOFT,2.0,0 days 00:00:32.179000,0 days 00:00:52.680000,0 days 00:00:30.562000
3.0,OCO,Alpine,0 days 00:01:53.760000,12.0,True,SOFT,3.0,0 days 00:00:31.626000,0 days 00:00:51.483000,0 days 00:00:30.651000
4.0,OCO,Alpine,0 days 00:01:54.967000,12.0,False,SOFT,4.0,0 days 00:00:32.047000,0 days 00:00:51.900000,0 days 00:00:31.020000
5.0,OCO,Alpine,0 days 00:01:55.853000,11.0,False,SOFT,5.0,0 days 00:00:32.170000,0 days 00:00:52.454000,0 days 00:00:31.229000
6.0,OCO,Alpine,0 days 00:02:00.088000,15.0,False,SOFT,6.0,0 days 00:00:32.096000,0 days 00:00:52.577000,0 days 00:00:35.415000
7.0,OCO,Alpine,0 days 00:02:06.224000,17.0,False,MEDIUM,1.0,0 days 00:00:46.025000,0 days 00:00:50.075000,0 days 00:00:30.124000
8.0,OCO,Alpine,0 days 00:01:52.486000,14.0,True,MEDIUM,2.0,0 days 00:00:31.769000,0 days 00:00:50.473000,0 days 00:00:30.244000
9.0,OCO,Alpine,0 days 00:01:53.128000,13.0,False,MEDIUM,3.0,0 days 00:00:31.744000,0 days 00:00:51.106000,0 days 00:00:30.278000
10.0,OCO,Alpine,0 days 00:01:52.232000,12.0,True,MEDIUM,4.0,0 days 00:00:31.855000,0 days 00:00:50.150000,0 days 00:00:30.227000
11.0,OCO,Alpine,0 days 00:01:52.962000,12.0,False,MEDIUM,5.0,0 days 00:00:32.178000,0 days 00:00:50.289000,0 days 00:00:30.495000
12.0,OCO,Alpine,0 days 00:01:53.238000,11.0,False,MEDIUM,6.0,0 days 00:00:32.075000,0 days 00:00:50.628000,0 days 00:00:30.535000
13.0,OCO,Alpine,0 days 00:01:53.389000,11.0,False,MEDIUM,7.0,0 days 00:00:31.966000,0 days 00:00:50.903000,0 days 00:00:30.520000
14.0,OCO,Alpine,0 days 00:01:54.085000,11.0,False,MEDIUM,8.0,0 days 00:00:31.969000,0 days 00:00:51.470000,0 days 00:00:30.646000
15.0,OCO,Alpine,0 days 00:01:54.456000,11.0,False,MEDIUM,9.0,0 days 00:00:32.014000,0 days 00:00:51.585000,0 days 00:00:30.857000
16.0,OCO,Alpine,0 days 00:01:53.606000,10.0,False,MEDIUM,10.0,0 days 00:00:32.190000,0 days 00:00:50.925000,0 days 00:00:30.491000
17.0,OCO,Alpine,0 days 00:01:53.702000,10.0,False,MEDIUM,11.0,0 days 00:00:32.438000,0 days 00:00:50.472000,0 days 00:00:30.792000
18.0,OCO,Alpine,0 days 00:01:54.951000,10.0,False,MEDIUM,12.0,0 days 00:00:32.506000,0 days 00:00:50.712000,0 days 00:00:31.733000
19.0,OCO,Alpine,0 days 00:01:55.886000,10.0,False,MEDIUM,13.0,0 days 00:00:33.317000,0 days 00:00:51.042000,0 days 00:00:31.527000
20.0,OCO,Alpine,0 days 00:01:56.533000,9.0,False,MEDIUM,14.0,0 days 00:00:32.876000,0 days 00:00:52.044000,0 days 00:00:31.613000
21.0,OCO,Alpine,0 days 00:01:56.379000,9.0,False,MEDIUM,15.0,0 days 00:00:32.457000,0 days 00:00:52.267000,0 days 00:00:31.655000
22.0,OCO,Alpine,0 days 00:01:57.125000,10.0,False,MEDIUM,16.0,0 days 00:00:32.589000,0 days 00:00:53.110000,0 days 00:00:31.426000
23.0,OCO,Alpine,0 days 00:01:55.109000,7.0,False,MEDIUM,17.0,0 days 00:00:33.121000,0 days 00:00:50.738000,0 days 00:00:31.250000
24.0,OCO,Alpine,0 days 00:01:53.714000,7.0,False,MEDIUM,18.0,0 days 00:00:32.600000,0 days 00:00:50.179000,0 days 00:00:30.935000
25.0,OCO,Alpine,0 days 00:01:57.520000,6.0,False,MEDIUM,19.0,0 days 00:00:32.451000,0 days 00:00:49.886000,0 days 00:00:35.183000
26.0,OCO,Alpine,0 days 00:02:05.354000,12.0,False,SOFT,1.0,0 days 00:00:46.555000,0 days 00:00:48.725000,0 days 00:00:30.074000
27.0,OCO,Alpine,0 days 00:01:50.439000,12.0,True,SOFT,2.0,0 days 00:00:31.830000,0 days 00:00:48.604000,0 days 00:00:30.005000
28.0,OCO,Alpine,0 days 00:01:50.774000,12.0,False,SOFT,3.0,0 days 00:00:31.666000,0 days 00:00:48.968000,0 days 00:00:30.140000
29.0,OCO,Alpine,0 days 00:01:52.095000,11.0,False,SOFT,4.0,0 days 00:00:31.249000,0 days 00:00:50.509000,0 days 00:00:30.337000
30.0,OCO,Alpine,0 days 00:01:51.758000,10.0,False,SOFT,5.0,0 days 00:00:31.915000,0 days 00:00:49.605000,0 days 00:00:30.238000
31.0,OCO,Alpine,0 days 00:01:51.807000,10.0,False,SOFT,6.0,0 days 00:00:32.140000,0 days 00:00:49.367000,0 days 00:00:30.300000
