LapNumber,Driver,Team,LapTime,Position,IsPersonalBest,Compound,TyreLife,Sector1Time,Sector2Time,Sector3Time
28.0,MAG,Haas F1 Team,0 days 00:01:48.244000,8.0,True,SOFT,2.0,0 days 00:00:31.725000,0 days 00:00:47.075000,0 days 00:00:29.444000
29.0,MAG,Haas F1 Team,0 days 00:01:48.225000,8.0,True,SOFT,3.0,0 days 00:00:31.763000,0 days 00:00:47.122000,0 days 00:00:29.340000
30.0,MAG,Haas F1 Team,0 days 00:01:48.352000,8.0,False,SOFT,4.0,0 days 00:00:31.760000,0 days 00:00:47.167000,0 days 00:00:29.425000
31.0,MAG,Haas F1 Team,0 days 00:01:48.532000,8.0,False,SOFT,5.0,0 days 00:00:31.839000,0 days 00:00:47.265000,0 days 00:00:29.428000
32.0,MAG,Haas F1 Team,0 days 00:01:48.291000,8.0,False,SOFT,6.0,0 days 00:00:31.811000,0 days 00:00:47.064000,0 days 00:00:29.416000
33.0,MAG,Haas F1 Team,0 days 00:01:48.187000,8.0,True,SOFT,7.0,0 days 00:00:31.807000,0 days 00:00:46.953000,0 days 00:00:29.427000
34.0,MAG,Haas F1 Team,0 days 00:01:48.221000,8.0,False,SOFT,8.0,0 days 00:00:31.769000,0 days 00:00:47.026000,0 days 00:00:29.426000
35.0,MAG,Haas F1 Team,0 days 00:01:47.976000,8.0,True,SOFT,9.0,0 days 00:00:31.616000,0 days 00:00:46.971000,0 days 00:00:29.389000
36.0,MAG,Haas F1 Team,0 days 00:01:47.937000,8.0,True,SOFT,10.0,0 days 00:00:31.731000,0 days 00:00:46.864000,0 days 00:00:29.342000
37.0,MAG,Haas F1 Team,0 days 00:01:48.103000,8.0,False,SOFT,11.0,0 days 00:00:31.692000,0 days 00:00:47.035000,0 days 00:00:29.376000
38.0,MAG,Haas F1 Team,0 days 00:01:47.966000,8.0,False,SOFT,12.0,0 days 00:00:31.732000,0 days 00:00:46.985000,0 days 00:00:29.249000
39.0,MAG,Haas F1 Team,0 days 00:01:48.114000,8.0,False,SOFT,13.0,0 days 00:00:31.632000,0 days 00:00:47.087000,0 days 00:00:29.395000
40.0,MAG,Haas F1 Team,0 days 00:01:48.139000,8.0,False,SOFT,14.0,0 days 00:00:31.725000,0 days 00:00:47.064000,0 days 00:00:29.350000
41.0,MAG,Haas F1 Team,0 days 00:01:47.940000,8.0,False,SOFT,15.0,0 days 00:00:31.704000,0 days 00:00:46.838000,0 days 00:00:29.398000
42.0,MAG,Haas F1 Team,0 days 00:01:48.308000,8.0,False,SOFT,16.0,0 days 00:00:31.803000,0 days 00:00:47.068000,0 days 00:00:29.437000
43.0,MAG,Haas F1 Team,0 days 00:01:48.041000,8.0,False,SOFT,17.0,0 days 00:00:31.663000,0 days 00:00:46.914000,0 days 00:00:29.464000
44.0,MAG,Haas F1 Team,0 days 00:01:48.340000,8.0,False,SOFT,18.0,0 days 00:00:31.624000,0 days 00:00:47.123000,0 days 00:00:29.593000
1.0,GAS,Toro Rosso,0 days 00:02:39.935000,11.0,False,nan,,,0 days 00:01:17.731000,0 days 00:00:46.429000
2.0,GAS,Toro Rosso,,8.0,False,SUPERSOFT,2.0,0 days 00:00:57.215000,0 days 00:01:16.139000,0 days 00:00:46.385000
3.0,GAS,Toro Rosso,,8.0,False,SUPERSOFT,3.0,0 days 00:00:52.685000,0 days 00:01:13.781000,0 days 00:00:42.628000
4.0,GAS,Toro Rosso,,8.0,False,SUPERSOFT,4.0,0 days 00:00:50.239000,0 days 00:01:12.478000,0 days 00:00:54.030000
5.0,GAS,Toro Rosso,0 days 00:01:53.513000,8.0,True,SUPERSOFT,5.0,0 days 00:00:32.046000,0 days 00:00:51.437000,0 days 00:00:30.030000
6.0,GAS,Toro Rosso,0 days 00:01:52.869000,8.0,True,SUPERSOFT,6.0,0 days 00:00:31.868000,0 days 00:00:51.071000,0 days 00:00:29.930000
7.0,GAS,Toro Rosso,0 days 00:01:52.240000,8.0,True,SUPERSOFT,7.0,0 days 00:00:31.873000,0 days 00:00:50.474000,0 days 00:00:29.893000
8.0,GAS,Toro Rosso,0 days 00:01:52.186000,8.0,True,SUPERSOFT,8.0,0 days 00:00:31.562000,0 days 00:00:50.864000,0 days 00:00:29.760000
9.0,GAS,Toro Rosso,0 days 00:01:52.421000,8.0,False,SUPERSOFT,9.0,0 days 00:00:31.320000,0 days 00:00:51.122000,0 days 00:00:29.979000
10.0,GAS,Toro Rosso,0 days 00:01:51.866000,8.0,True,SUPERSOFT,10.0,0 days 00:00:31.971000,0 days 00:00:50.021000,0 days 00:00:29.874000
11.0,GAS,Toro Rosso,0 days 00:01:51.360000,8.0,True,SUPERSOFT,11.0,0 days 00:00:31.864000,0 days 00:00:49.674000,0 days 00:00:29.822000
12.0,GAS,Toro Rosso,0 days 00:01:51.232000,8.0,True,SUPERSOFT,12.0,0 days 00:00:31.960000,0 days 00:00:49.440000,0 days 00:00:29.832000
13.0,GAS,Toro Rosso,0 days 00:01:51.171000,8.0,True,SUPERSOFT,13.0,0 days 00:00:32.115000,0 days 00:00:49.325000,0 days 00:00:29.731000
14.0,GAS,Toro Rosso,0 days 00:01:51.225000,8.0,False,SUPERSOFT,14.0,0 days 00:00:31.989000,0 days 00:00:49.388000,0 days 00:00:29.848000
15.0,GAS,Toro Rosso,0 days 00:01:50.672000,8.0,True,SUPERSOFT,15.0,0 days 00:00:31.863000,0 days 00:00:49.069000,0 days 00:00:29.740000
16.0,GAS,Toro Rosso,0 days 00:01:51.106000,8.0,False,SUPERSOFT,16.0,0 days 00:00:31.951000,0 days 00:00:49.251000,0 days 00:00:29.904000
17.0,GAS,Toro Rosso,0 days 00:01:51.162000,8.0,False,SUPERSOFT,17.0,0 days 00:00:31.992000,0 days 00:00:49.141000,0 days 00:00:30.029000
18.0,GAS,Toro Rosso,0 days 00:01:52.419000,9.0,False,SUPERSOFT,18.0,0 days 00:00:32.073000,0 days 00:00:50.569000,0 days 00:00:29.777000
19.0,GAS,Toro Rosso,0 days 00:01:51.081000,9.0,False,SUPERSOFT,19.0,0 days 00:00:31.929000,0 days 00:00:49.334000,0 days 00:00:29.818000
20.0,GAS,Toro Rosso,0 days 00:01:52.237000,9.0,False,SUPERSOFT,20.0,0 days 00:00:32.042000,0 days 00:00:50.336000,0 days 00:00:29.859000
21.0,GAS,Toro Rosso,0 days 00:01:50.697000,9.0,False,SUPERSOFT,21.0,0 days 00:00:31.776000,0 days 00:00:49.242000,0 days 00:00:29.679000
22.0,GAS,Toro Rosso,0 days 00:01:50.766000,9.0,False,SUPERSOFT,22.0,0 days 00:00:32.029000,0 days 00:00:48.999000,0 days 00:00:29.738000
23.0,GAS,Toro Rosso,0 days 00:01:50.823000,9.0,False,SUPERSOFT,23.0,0 days 00:00:32.049000,0 days 00:00:49.017000,0 days 00:00:29.757000
24.0,GAS,Toro Rosso,0 days 00:01:50.822000,8.0,False,SUPERSOFT,24.0,0 days 00:00:32.071000,0 days 00:00:48.938000,0 days 00:00:29.813000
25.0,GAS,Toro Rosso,0 days 00:01:55.530000,10.0,False,SUPERSOFT,25.0,0 days 00:00:32.145000,0 days 00:00:49.107000,0 days 00:00:34.278000
26.0,GAS,Toro Rosso,0 days 00:02:03.514000,10.0,False,SOFT,1.0,0 days 00:00:46.105000,0 days 00:00:48.066000,0 days 00:00:29.343000
27.0,GAS,Toro Rosso,0 days 00:01:48.823000,9.0,True,SOFT,2.0,0 days 00:00:31.460000,0 days 00:00:47.984000,0 days 00:00:29.379000
28.0,GAS,Toro Rosso,0 days 00:01:48.842000,9.0,False,SOFT,3.0,0 days 00:00:31.702000,0 days 00:00:47.751000,0 days 00:00:29.389000
29.0,GAS,Toro Rosso,0 days 00:01:49.169000,9.0,False,SOFT,4.0,0 days 00:00:31.858000,0 days 00:00:47.788000,0 days 00:00:29.523000
30.0,GAS,Toro Rosso,0 days 00:01:48.897000,9.0,False,SOFT,5.0,0 days 00:00:31.695000,0 days 00:00:47.751000,0 days 00:00:29.451000
31.0,GAS,Toro Rosso,0 days 00:01:49.136000,9.0,False,SOFT,6.0,0 days 00:00:31.796000,0 days 00:00:47.821000,0 days 00:00:29.519000
32.0,GAS,Toro Rosso,0 days 00:01:49.215000,9.0,False,SOFT,7.0,0 days 00:00:31.924000,0 days 00:00:47.734000,0 days 00:00:29.557000
33.0,GAS,Toro Rosso,0 days 00:01:48.937000,9.0,False,SOFT,8.0,0 days 00:00:31.717000,0 days 00:00:47.622000,0 days 00:00:29.598000
34.0,GAS,Toro Rosso,0 days 00:01:49.122000,9.0,False,SOFT,9.0,0 days 00:00:31.923000,0 days 00:00:47.709000,0 days 00:00:29.490000
35.0,GAS,Toro Rosso,0 days 00:01:48.940000,9.0,False,SOFT,10.0,0 days 00:00:31.765000,0 days 00:00:47.673000,0 days 00:00:29.502000
36.0,GAS,Toro Rosso,0 days 00:01:48.588000,9.0,True,SOFT,11.0,0 days 00:00:31.725000,0 days 00:00:47.401000,0 days 00:00:29.462000
37.0,GAS,Toro Rosso,0 days 00:01:48.971000,9.0,False,SOFT,12.0,0 days 00:00:31.795000,0 days 00:00:47.520000,0 days 00:00:29.656000
38.0,GAS,Toro Rosso,0 days 00:01:48.900000,9.0,False,SOFT,13.0,0 days 00:00:31.909000,0 days 00:00:47.588000,0 days 00:00:29.403000
39.0,GAS,Toro Rosso,0 days 00:01:49.402000,9.0,False,SOFT,14.0,0 days 00:00:31.912000,0 days 00:00:48.015000,0 days 00:00:29.475000
40.0,GAS,Toro Rosso,0 days 00:01:49.397000,9.0,False,SOFT,15.0,0 days 00:00:32.043000,0 days 00:00:47.686000,0 days 00:00:29.668000
41.0,GAS,Toro Rosso,0 days 00:01:49.253000,9.0,False,SOFT,16.0,0 days 00:00:32.024000,0 days 00:00:47.660000,0 days 00:00:29.569000
42.0,GAS,Toro Rosso,0 days 00:01:49.293000,9.0,False,SOFT,17.0,0 days 00:00:31.955000,0 days 00:00:47.701000,0 days 00:00:29.637000
43.0,GAS,Toro Rosso,0 days 00:01:49.363000,9.0,False,SOFT,18.0,0 days 00:00:31.892000,0 days 00:00:47.736000,0 days 00:00:29.735000
44.0,GAS,Toro Rosso,0 days 00:01:49.693000,9.0,False,SOFT,19.0,0 days 00:00:31.939000,0 days 00:00:47.904000,0 days 00:00:29.850000
1.0,ERI,Sauber,0 days 00:02:41.049000,12.0,False,nan,,,0 days 00:01:18.846000,0 days 00:00:45.940000
2.0,ERI,Sauber,,9.0,False,SOFT,2.0,0 days 00:00:58.444000,0 days 00:01:14.892000,0 days 00:00:46.658000
3.0,ERI,Sauber,,9.0,False,SOFT,3.0,0 days 00:00:52.209000,0 days 00:01:14.822000,0 days 00:00:43.010000
4.0,ERI,Sauber,,9.0,False,SOFT,4.0,0 days 00:00:49.910000,0 days 00:01:11.072000,0 days 00:00:54.147000
5.0,ERI,Sauber,0 days 00:01:53.960000,10.0,True,SOFT,5.0,0 days 00:00:32.303000,0 days 00:00:51.635000,0 days 00:00:30.022000
6.0,ERI,Sauber,0 days 00:01:53.691000,10.0,True,SOFT,6.0,0 days 00:00:32.064000,0 days 00:00:51.796000,0 days 00:00:29.831000
7.0,ERI,Sauber,0 days 00:01:51.231000,9.0,True,SOFT,7.0,0 days 00:00:31.623000,0 days 00:00:49.776000,0 days 00:00:29.832000
8.0,ERI,Sauber,0 days 00:01:52.196000,9.0,False,SOFT,8.0,0 days 00:00:31.879000,0 days 00:00:50.559000,0 days 00:00:29.758000
9.0,ERI,Sauber,0 days 00:01:52.210000,9.0,False,SOFT,9.0,0 days 00:00:31.998000,0 days 00:00:50.304000,0 days 00:00:29.908000
10.0,ERI,Sauber,0 days 00:01:51.923000,9.0,False,SOFT,10.0,0 days 00:00:31.687000,0 days 00:00:50.422000,0 days 00:00:29.814000
11.0,ERI,Sauber,0 days 00:01:51.669000,9.0,False,SOFT,11.0,0 days 00:00:32.077000,0 days 00:00:49.773000,0 days 00:00:29.819000
12.0,ERI,Sauber,0 days 00:01:51.212000,9.0,True,SOFT,12.0,0 days 00:00:31.878000,0 days 00:00:49.517000,0 days 00:00:29.817000
13.0,ERI,Sauber,0 days 00:01:51.360000,9.0,False,SOFT,13.0,0 days 00:00:31.929000,0 days 00:00:49.635000,0 days 00:00:29.796000
14.0,ERI,Sauber,0 days 00:01:51.343000,9.0,False,SOFT,14.0,0 days 00:00:32.121000,0 days 00:00:49.330000,0 days 00:00:29.892000
15.0,ERI,Sauber,0 days 00:01:50.874000,9.0,True,SOFT,15.0,0 days 00:00:32.041000,0 days 00:00:49.048000,0 days 00:00:29.785000
16.0,ERI,Sauber,0 days 00:01:50.834000,9.0,True,SOFT,16.0,0 days 00:00:32.040000,0 days 00:00:48.924000,0 days 00:00:29.870000
17.0,ERI,Sauber,0 days 00:01:52.135000,10.0,False,SOFT,17.0,0 days 00:00:32.018000,0 days 00:00:50.208000,0 days 00:00:29.909000
18.0,ERI,Sauber,0 days 00:01:52.484000,10.0,False,SOFT,18.0,0 days 00:00:32.083000,0 days 00:00:50.689000,0 days 00:00:29.712000
19.0,ERI,Sauber,0 days 00:01:51.074000,10.0,False,SOFT,19.0,0 days 00:00:31.890000,0 days 00:00:49.446000,0 days 00:00:29.738000
20.0,ERI,Sauber,0 days 00:01:51.232000,10.0,False,SOFT,20.0,0 days 00:00:32.094000,0 days 00:00:49.330000,0 days 00:00:29.808000
21.0,ERI,Sauber,0 days 00:01:51.130000,10.0,False,SOFT,21.0,0 days 00:00:31.955000,0 days 00:00:49.323000,0 days 00:00:29.852000
22.0,ERI,Sauber,0 days 00:01:51.024000,10.0,False,SOFT,22.0,0 days 00:00:32.194000,0 days 00:00:49.015000,0 days 00:00:29.815000
23.0,ERI,Sauber,0 days 00:01:50.757000,10.0,True,SOFT,23.0,0 days 00:00:32.124000,0 days 00:00:48.983000,0 days 00:00:29.650000
24.0,ERI,Sauber,0 days 00:01:50.998000,9.0,False,SOFT,24.0,0 days 00:00:32.130000,0 days 00:00:49.041000,0 days 00:00:29.827000
25.0,ERI,Sauber,0 days 00:01:50.997000,8.0,False,SOFT,25.0,0 days 00:00:31.766000,0 days 00:00:49.486000,0 days 00:00:29.745000
26.0,ERI,Sauber,0 days 00:01:54.739000,9.0,False,SOFT,26.0,0 days 00:00:32.063000,0 days 00:00:48.581000,0 days 00:00:34.095000
27.0,ERI,Sauber,0 days 00:02:04.533000,11.0,False,SUPERSOFT,1.0,0 days 00:00:45.412000,0 days 00:00:49.297000,0 days 00:00:29.824000
28.0,ERI,Sauber,0 days 00:01:51.594000,11.0,False,SUPERSOFT,2.0,0 days 00:00:32.126000,0 days 00:00:49.707000,0 days 00:00:29.761000
29.0,ERI,Sauber,0 days 00:01:49.011000,10.0,True,SUPERSOFT,3.0,0 days 00:00:31.592000,0 days 00:00:47.968000,0 days 00:00:29.451000
30.0,ERI,Sauber,0 days 00:01:49.383000,10.0,False,SUPERSOFT,4.0,0 days 00:00:32.100000,0 days 00:00:47.716000,0 days 00:00:29.567000
31.0,ERI,Sauber,0 days 00:01:49.951000,10.0,False,SUPERSOFT,5.0,0 days 00:00:32.286000,0 days 00:00:48,0 days 00:00:29.665000
32.0,ERI,Sauber,0 days 00:01:49.072000,10.0,False,SUPERSOFT,6.0,0 days 00:00:32.155000,0 days 00:00:47.400000,0 days 00:00:29.517000
33.0,ERI,Sauber,0 days 00:01:49.183000,10.0,False,SUPERSOFT,7.0,0 days 00:00:32.131000,0 days 00:00:47.439000,0 days 00:00:29.613000
34.0,ERI,Sauber,0 days 00:01:48.878000,10.0,True,SUPERSOFT,8.0,0 days 00:00:32.016000,0 days 00:00:47.183000,0 days 00:00:29.679000
35.0,ERI,Sauber,0 days 00:01:48.694000,10.0,True,SUPERSOFT,9.0,0 days 00:00:32.077000,0 days 00:00:47.186000,0 days 00:00:29.431000
36.0,ERI,Sauber,0 days 00:01:48.737000,10.0,False,SUPERSOFT,10.0,0 days 00:00:32.015000,0 days 00:00:47.161000,0 days 00:00:29.561000
37.0,ERI,Sauber,0 days 00:01:48.719000,10.0,False,SUPERSOFT,11.0,0 days 00:00:32.090000,0 days 00:00:47.220000,0 days 00:00:29.409000
38.0,ERI,Sauber,0 days 00:01:49.020000,10.0,False,SUPERSOFT,12.0,0 days 00:00:32.047000,0 days 00:00:47.364000,0 days 00:00:29.609000
39.0,ERI,Sauber,0 days 00:01:48.894000,10.0,False,SUPERSOFT,13.0,0 days 00:00:32.073000,0 days 00:00:47.289000,0 days 00:00:29.532000
40.0,ERI,Sauber,0 days 00:01:50.817000,10.0,False,SUPERSOFT,14.0,0 days 00:00:32.902000,0 days 00:00:48.403000,0 days 00:00:29.512000
41.0,ERI,Sauber,0 days 00:01:49.359000,10.0,False,SUPERSOFT,15.0,0 days 00:00:31.973000,0 days 00:00:47.745000,0 days 00:00:29.641000
42.0,ERI,Sauber,0 days 00:01:49.330000,10.0,False,SUPERSOFT,16.0,0 days 00:00:32.290000,0 days 00:00:47.475000,0 days 00:00:29.565000
43.0,ERI,Sauber,0 days 00:01:48.986000,10.0,False,SUPERSOFT,17.0,0 days 00:00:32.088000,0 days 00:00:47.298000,0 days 00:00:29.600000
1.0,SAI,Renault,0 days 00:02:48.471000,17.0,False,nan,,,0 days 00:01:23.022000,0 days 00:00:48.135000
2.0,SAI,Renault,,13.0,False,MEDIUM,2.0,0 days 00:00:55.950000,0 days 00:01:14.474000,0 days 00:00:47.734000
3.0,SAI,Renault,,13.0,False,MEDIUM,3.0,0 days 00:00:55.893000,0 days 00:01:11.789000,0 days 00:00:42.979000
4.0,SAI,Renault,,13.0,False,MEDIUM,4.0,0 days 00:00:53.231000,0 days 00:01:05.462000,0 days 00:00:51.589000
5.0,SAI,Renault,0 days 00:01:54.514000,13.0,True,MEDIUM,5.0,0 days 00:00:31.925000,0 days 00:00:52.696000,0 days 00:00:29.893000
6.0,SAI,Renault,0 days 00:01:53.367000,12.0,True,MEDIUM,6.0,0 days 00:00:31.295000,0 days 00:00:52.341000,0 days 00:00:29.731000
7.0,SAI,Renault,0 days 00:01:52.928000,12.0,True,MEDIUM,7.0,0 days 00:00:31.618000,0 days 00:00:51.545000,0 days 00:00:29.765000
8.0,SAI,Renault,0 days 00:01:53.182000,12.0,False,MEDIUM,8.0,0 days 00:00:31.311000,0 days 00:00:52.135000,0 days 00:00:29.736000
9.0,SAI,Renault,0 days 00:01:53.535000,13.0,False,MEDIUM,9.0,0 days 00:00:31.813000,0 days 00:00:51.812000,0 days 00:00:29.910000
10.0,SAI,Renault,0 days 00:01:53.191000,13.0,False,MEDIUM,10.0,0 days 00:00:31.932000,0 days 00:00:51.483000,0 days 00:00:29.776000
11.0,SAI,Renault,0 days 00:01:52.305000,13.0,True,MEDIUM,11.0,0 days 00:00:31.793000,0 days 00:00:50.665000,0 days 00:00:29.847000
12.0,SAI,Renault,0 days 00:01:52.045000,13.0,True,MEDIUM,12.0,0 days 00:00:31.905000,0 days 00:00:50.297000,0 days 00:00:29.843000
13.0,SAI,Renault,0 days 00:01:51.817000,13.0,True,MEDIUM,13.0,0 days 00:00:31.765000,0 days 00:00:50.335000,0 days 00:00:29.717000
14.0,SAI,Renault,0 days 00:01:52.215000,13.0,False,MEDIUM,14.0,0 days 00:00:31.758000,0 days 00:00:50.564000,0 days 00:00:29.893000
15.0,SAI,Renault,0 days 00:01:51.696000,13.0,True,MEDIUM,15.0,0 days 00:00:31.728000,0 days 00:00:50.222000,0 days 00:00:29.746000
16.0,SAI,Renault,0 days 00:01:51.537000,13.0,True,MEDIUM,16.0,0 days 00:00:31.652000,0 days 00:00:50.106000,0 days 00:00:29.779000
17.0,SAI,Renault,0 days 00:01:51.853000,13.0,False,MEDIUM,17.0,0 days 00:00:31.606000,0 days 00:00:50.536000,0 days 00:00:29.711000
18.0,SAI,Renault,0 days 00:01:51.968000,13.0,False,MEDIUM,18.0,0 days 00:00:31.654000,0 days 00:00:50.560000,0 days 00:00:29.754000
19.0,SAI,Renault,0 days 00:01:51.578000,13.0,False,MEDIUM,19.0,0 days 00:00:31.494000,0 days 00:00:50.433000,0 days 00:00:29.651000
20.0,SAI,Renault,0 days 00:01:51.617000,13.0,False,MEDIUM,20.0,0 days 00:00:31.455000,0 days 00:00:50.499000,0 days 00:00:29.663000
21.0,SAI,Renault,0 days 00:01:51.654000,13.0,False,MEDIUM,21.0,0 days 00:00:31.593000,0 days 00:00:50.264000,0 days 00:00:29.797000
22.0,SAI,Renault,0 days 00:01:56.155000,14.0,False,MEDIUM,22.0,0 days 00:00:31.763000,0 days 00:00:50.271000,0 days 00:00:34.121000
23.0,SAI,Renault,0 days 00:02:03.971000,15.0,False,SUPERSOFT,1.0,0 days 00:00:46.877000,0 days 00:00:47.957000,0 days 00:00:29.137000
24.0,SAI,Renault,0 days 00:01:48.771000,14.0,True,SUPERSOFT,2.0,0 days 00:00:30.905000,0 days 00:00:48.540000,0 days 00:00:29.326000
25.0,SAI,Renault,0 days 00:01:50.137000,14.0,False,SUPERSOFT,3.0,0 days 00:00:31.477000,0 days 00:00:49.146000,0 days 00:00:29.514000
26.0,SAI,Renault,0 days 00:01:49.531000,13.0,False,SUPERSOFT,4.0,0 days 00:00:30.811000,0 days 00:00:49.329000,0 days 00:00:29.391000
27.0,SAI,Renault,0 days 00:01:49.983000,13.0,False,SUPERSOFT,5.0,0 days 00:00:31.559000,0 days 00:00:48.927000,0 days 00:00:29.497000
28.0,SAI,Renault,0 days 00:01:50.328000,13.0,False,SUPERSOFT,6.0,0 days 00:00:31.736000,0 days 00:00:48.933000,0 days 00:00:29.659000
29.0,SAI,Renault,0 days 00:01:49.822000,13.0,False,SUPERSOFT,7.0,0 days 00:00:31.690000,0 days 00:00:48.646000,0 days 00:00:29.486000
30.0,SAI,Renault,0 days 00:01:49.819000,13.0,False,SUPERSOFT,8.0,0 days 00:00:31.736000,0 days 00:00:48.645000,0 days 00:00:29.438000
31.0,SAI,Renault,0 days 00:01:49.620000,12.0,False,SUPERSOFT,9.0,0 days 00:00:31.445000,0 days 00:00:48.765000,0 days 00:00:29.410000
32.0,SAI,Renault,0 days 00:01:48.670000,11.0,True,SUPERSOFT,10.0,0 days 00:00:31.028000,0 days 00:00:48.291000,0 days 00:00:29.351000
33.0,SAI,Renault,0 days 00:01:49.518000,11.0,False,SUPERSOFT,11.0,0 days 00:00:31.836000,0 days 00:00:48.251000,0 days 00:00:29.431000
34.0,SAI,Renault,0 days 00:01:49.358000,11.0,False,SUPERSOFT,12.0,0 days 00:00:31.764000,0 days 00:00:48.178000,0 days 00:00:29.416000
35.0,SAI,Renault,0 days 00:01:49.892000,11.0,False,SUPERSOFT,13.0,0 days 00:00:31.628000,0 days 00:00:48.302000,0 days 00:00:29.962000
36.0,SAI,Renault,0 days 00:01:50.485000,11.0,False,SUPERSOFT,14.0,0 days 00:00:32.168000,0 days 00:00:48.898000,0 days 00:00:29.419000
37.0,SAI,Renault,0 days 00:01:49.339000,11.0,False,SUPERSOFT,15.0,0 days 00:00:31.480000,0 days 00:00:48.417000,0 days 00:00:29.442000
38.0,SAI,Renault,0 days 00:01:50.679000,11.0,False,SUPERSOFT,16.0,0 days 00:00:32.053000,0 days 00:00:49.294000,0 days 00:00:29.332000
39.0,SAI,Renault,0 days 00:01:49.614000,11.0,False,SUPERSOFT,17.0,0 days 00:00:31.523000,0 days 00:00:48.621000,0 days 00:00:29.470000
40.0,SAI,Renault,0 days 00:01:49.467000,11.0,False,SUPERSOFT,18.0,0 days 00:00:31.769000,0 days 00:00:48.354000,0 days 00:00:29.344000
41.0,SAI,Renault,0 days 00:01:49.422000,11.0,False,SUPERSOFT,19.0,0 days 00:00:31.725000,0 days 00:00:48.402000,0 days 00:00:29.295000
42.0,SAI,Renault,0 days 00:01:49.356000,11.0,False,SUPERSOFT,20.0,0 days 00:00:31.803000,0 days 00:00:48.151000,0 days 00:00:29.402000
43.0,SAI,Renault,0 days 00:01:49.384000,11.0,False,SUPERSOFT,21.0,0 days 00:00:31.660000,0 days 00:00:48.262000,0 days 00:00:29.462000
1.0,SIR,Williams,0 days 00:02:42.542000,13.0,False,nan,,,0 days 00:01:19.198000,0 days 00:00:46.665000
2.0,SIR,Williams,,10.0,False,SOFT,2.0,0 days 00:00:57.475000,0 days 00:01:15.035000,0 days 00:00:47.041000
3.0,SIR,Williams,,10.0,False,SOFT,3.0,0 days 00:00:52.107000,0 days 00:01:14.439000,0 days 00:00:43.536000
4.0,SIR,Williams,,10.0,False,SOFT,4.0,0 days 00:00:49.521000,0 days 00:01:11.341000,0 days 00:00:53.624000
5.0,SIR,Williams,0 days 00:01:53.109000,9.0,True,SOFT,5.0,0 days 00:00:31.727000,0 days 00:00:51.297000,0 days 00:00:30.085000
6.0,SIR,Williams,0 days 00:01:53.601000,9.0,False,SOFT,6.0,0 days 00:00:32.382000,0 days 00:00:51.302000,0 days 00:00:29.917000
7.0,SIR,Williams,0 days 00:01:53.385000,10.0,False,SOFT,7.0,0 days 00:00:32.126000,0 days 00:00:51.378000,0 days 00:00:29.881000
8.0,SIR,Williams,0 days 00:01:52.627000,10.0,True,SOFT,8.0,0 days 00:00:32.056000,0 days 00:00:50.730000,0 days 00:00:29.841000
9.0,SIR,Williams,0 days 00:01:52.140000,10.0,True,SOFT,9.0,0 days 00:00:32.115000,0 days 00:00:50.141000,0 days 00:00:29.884000
10.0,SIR,Williams,0 days 00:01:52.031000,10.0,True,SOFT,10.0,0 days 00:00:32.092000,0 days 00:00:50.031000,0 days 00:00:29.908000
11.0,SIR,Williams,0 days 00:01:51.722000,10.0,True,SOFT,11.0,0 days 00:00:32.211000,0 days 00:00:49.686000,0 days 00:00:29.825000
12.0,SIR,Williams,0 days 00:01:52.994000,11.0,False,SOFT,12.0,0 days 00:00:31.982000,0 days 00:00:51.086000,0 days 00:00:29.926000
13.0,SIR,Williams,0 days 00:01:53.170000,11.0,False,SOFT,13.0,0 days 00:00:32.124000,0 days 00:00:51.129000,0 days 00:00:29.917000
14.0,SIR,Williams,0 days 00:01:52.143000,11.0,False,SOFT,14.0,0 days 00:00:32.470000,0 days 00:00:49.661000,0 days 00:00:30.012000
15.0,SIR,Williams,0 days 00:01:51.527000,11.0,True,SOFT,15.0,0 days 00:00:32.217000,0 days 00:00:49.392000,0 days 00:00:29.918000
16.0,SIR,Williams,0 days 00:01:51.617000,11.0,False,SOFT,16.0,0 days 00:00:32.328000,0 days 00:00:49.262000,0 days 00:00:30.027000
17.0,SIR,Williams,0 days 00:01:51.284000,11.0,True,SOFT,17.0,0 days 00:00:32.199000,0 days 00:00:49.101000,0 days 00:00:29.984000
18.0,SIR,Williams,0 days 00:01:52.122000,11.0,False,SOFT,18.0,0 days 00:00:32.377000,0 days 00:00:49.529000,0 days 00:00:30.216000
19.0,SIR,Williams,0 days 00:01:51.590000,11.0,False,SOFT,19.0,0 days 00:00:32.366000,0 days 00:00:49.186000,0 days 00:00:30.038000
20.0,SIR,Williams,0 days 00:01:51.300000,11.0,False,SOFT,20.0,0 days 00:00:32.239000,0 days 00:00:49.108000,0 days 00:00:29.953000
21.0,SIR,Williams,0 days 00:01:51.407000,11.0,False,SOFT,21.0,0 days 00:00:32.294000,0 days 00:00:49.170000,0 days 00:00:29.943000
22.0,SIR,Williams,0 days 00:01:51.538000,11.0,False,SOFT,22.0,0 days 00:00:32.299000,0 days 00:00:49.234000,0 days 00:00:30.005000
23.0,SIR,Williams,0 days 00:01:51.415000,11.0,False,SOFT,23.0,0 days 00:00:32.318000,0 days 00:00:49.225000,0 days 00:00:29.872000
24.0,SIR,Williams,0 days 00:01:55.243000,11.0,False,SOFT,24.0,0 days 00:00:32.015000,0 days 00:00:49.290000,0 days 00:00:33.938000
